413. lambda=9765877.325, deleting coordinate 407, |B|=5...
414. lambda=9690232.839, adding coordinate 405, |B|=6...
415. lambda=9672186.492, deleting coordinate 406, |B|=5...
416. lambda=9637337.600, adding coordinate 601, |B|=6...
417. lambda=9628469.310, deleting coordinate 600, |B|=5...
418. lambda=9592481.360, adding coordinate 404, |B|=6...
419. lambda=9573963.529, deleting coordinate 405, |B|=5...
420. lambda=9533586.142, adding coordinate 602, |B|=6...
421. lambda=9528297.115, deleting coordinate 601, |B|=5...
422. lambda=9497103.651, adding coordinate 403, |B|=6...
423. lambda=9478548.203, deleting coordinate 404, |B|=5...
424. lambda=9432777.897, adding coordinate 603, |B|=6...
425. lambda=9427581.604, deleting coordinate 602, |B|=5...
426. lambda=9402311.429, adding coordinate 402, |B|=6...
427. lambda=9383767.597, deleting coordinate 403, |B|=5...
428. lambda=9332874.034, adding coordinate 263, |B|=6...
429. lambda=9330736.741, adding coordinate 604, |B|=7...
430. lambda=9323775.080, deleting coordinate 603, |B|=6...
431. lambda=9291151.551, adding coordinate 401, |B|=7...
432. lambda=9277477.555, deleting coordinate 402, |B|=6...
433. lambda=9248360.648, deleting coordinate 264, |B|=5...
434. lambda=9213242.554, adding coordinate 605, |B|=6...
435. lambda=9207832.967, deleting coordinate 604, |B|=5...
436. lambda=9190222.889, adding coordinate 400, |B|=6...
437. lambda=9171464.868, deleting coordinate 401, |B|=5...
438. lambda=9110258.224, adding coordinate 606, |B|=6...
439. lambda=9104835.857, deleting coordinate 605, |B|=5...
440. lambda=9097197.030, adding coordinate 399, |B|=6...
441. lambda=9093631.075, adding coordinate 134, |B|=7...
442. lambda=9082539.997, deleting coordinate 400, |B|=6...
443. lambda=9017460.975, adding coordinate 398, |B|=7...
444. lambda=9003831.738, deleting coordinate 399, |B|=6...
445. lambda=9000040.469, adding coordinate 607, |B|=7...
446. lambda=8994862.275, deleting coordinate 606, |B|=6...
447. lambda=8988945.492, deleting coordinate 133, |B|=5...
448. lambda=8931906.631, adding coordinate 397, |B|=6...
449. lambda=8912993.633, deleting coordinate 398, |B|=5...
450. lambda=8896333.129, adding coordinate 608, |B|=6...
451. lambda=8890584.930, deleting coordinate 607, |B|=5...
452. lambda=8839622.134, adding coordinate 396, |B|=6...
453. lambda=8820996.205, deleting coordinate 397, |B|=5...
454. lambda=8791003.574, adding coordinate 609, |B|=6...
455. lambda=8785177.801, deleting coordinate 608, |B|=5...
456. lambda=8747455.864, adding coordinate 395, |B|=6...
457. lambda=8728502.922, deleting coordinate 396, |B|=5...
458. lambda=8685090.908, adding coordinate 610, |B|=6...
459. lambda=8679452.961, deleting coordinate 609, |B|=5...
460. lambda=8655588.022, adding coordinate 394, |B|=6...
461. lambda=8636772.322, deleting coordinate 395, |B|=5...
462. lambda=8578629.849, adding coordinate 611, |B|=6...
463. lambda=8572962.406, deleting coordinate 610, |B|=5...
464. lambda=8564022.692, adding coordinate 393, |B|=6...
465. lambda=8545121.101, deleting coordinate 394, |B|=5...
466. lambda=8475253.322, adding coordinate 392, |B|=6...
467. lambda=8456530.988, deleting coordinate 393, |B|=5...
468. lambda=8455451.230, adding coordinate 612, |B|=6...
469. lambda=8449491.337, deleting coordinate 611, |B|=5...
470. lambda=8383939.495, adding coordinate 391, |B|=6...
471. lambda=8365095.093, deleting coordinate 392, |B|=5...
472. lambda=8347536.148, adding coordinate 613, |B|=6...
473. lambda=8341679.135, deleting coordinate 612, |B|=5...
474. lambda=8329837.113, adding coordinate 135, |B|=6...
475. lambda=8296119.729, adding coordinate 390, |B|=7...
476. lambda=8282592.949, deleting coordinate 391, |B|=6...
477. lambda=8246555.558, adding coordinate 614, |B|=7...
478. lambda=8241217.713, deleting coordinate 613, |B|=6...
479. lambda=8217322.593, adding coordinate 389, |B|=7...
480. lambda=8215687.033, deleting coordinate 134, |B|=6...
481. lambda=8198933.689, deleting coordinate 390, |B|=5...
482. lambda=8178239.233, adding coordinate 262, |B|=6...
483. lambda=8127237.168, adding coordinate 615, |B|=7...
484. lambda=8120532.024, deleting coordinate 614, |B|=6...
485. lambda=8110216.483, deleting coordinate 263, |B|=5...
486. lambda=8101831.060, adding coordinate 388, |B|=6...
487. lambda=8089493.944, adding coordinate 263, |B|=7...
488. lambda=8085605.409, deleting coordinate 389, |B|=6...
489. lambda=8078196.714, deleting coordinate 263, |B|=5...
490. lambda=8013355.264, adding coordinate 616, |B|=6...
491. lambda=8011259.704, adding coordinate 387, |B|=7...
